,id,name,create_at,cogproc,negemo,negate,affect,bio,discrep,tentat,insight,health,sad,depressed,isd_cogproc,isd_negemo,isd_negate,isd_sad,isd_depressed
37,740.0,用户6068122192,Thu Apr 11 05:32:16 +0800 2019,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.76095186587344,1.168199026500811,0,0,0
38,740.0,用户6068122192,Thu Apr 11 05:32:06 +0800 2019,0.046511627906976744,0.011627906976744186,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0040635911055722776,7.288807388024254e-05,0,0,0
39,740.0,用户6068122192,Tue Apr 09 09:00:53 +0800 2019,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0014770644711288605,0,0,0,0
40,740.0,用户6068122192,Sun Apr 07 16:23:37 +0800 2019,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0037966033055759443,0,0.015186413222303777,0,0
41,740.0,用户6068122192,Fri Apr 05 20:29:41 +0800 2019,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.018166404263049534,0,0.018166404263049534,0,0
42,740.0,用户6068122192,Thu Apr 04 07:47:49 +0800 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
43,740.0,用户6068122192,Thu Apr 04 07:47:47 +0800 2019,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0,0,0,32.0
44,740.0,用户6068122192,Thu Apr 04 07:47:44 +0800 2019,0.16666666666666666,0.0,0.0,0.016666666666666666,0.0,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.03333333333333333,0.016301025606194387,0.004075256401548597,0,0.016301025606194387,0.010432656387964409
45,740.0,用户6068122192,Tue Apr 02 14:53:54 +0800 2019,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0,600.0,0,2400.0,2400.0
46,740.0,用户6068122192,Tue Apr 02 14:53:53 +0800 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009662259784864615,0.00026839610513512826,0.004294337682162052,0,0
47,740.0,用户6068122192,Sun Mar 31 16:42:36 +0800 2019,0.13636363636363635,0.022727272727272728,0.09090909090909091,0.022727272727272728,0.045454545454545456,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.00216229811662535,0.0003161145170498999,0.005057832272798398,0,0
48,740.0,用户6068122192,Sat Mar 30 01:29:39 +0800 2019,0.07692307692307693,0.0,0.0,0.09615384615384616,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,170.41420118343197,0,0,0,0
49,740.0,用户6068122192,Sat Mar 30 01:29:36 +0800 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012380777696258253,0,0,0,0
50,740.0,用户6068122192,Thu Mar 28 02:10:01 +0800 2019,0.15625,0.0,0.0,0.015625,0.0,0.03125,0.03125,0.03125,0.0,0.0,0.0,0.0014768086347724616,0,0,0,0
51,740.0,用户6068122192,Mon Mar 25 22:44:49 +0800 2019,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005024862601413244,0,0,0,0
52,740.0,用户6068122192,Sat Mar 23 22:59:04 +0800 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
53,740.0,用户6068122192,Fri Mar 22 08:21:42 +0800 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
54,740.0,用户6068122192,Fri Mar 22 08:21:40 +0800 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005790038720883946,0,0,0,0
55,740.0,用户6068122192,Wed Mar 20 10:18:18 +0800 2019,0.03333333333333333,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018893411315948277,0.00041263001248158037,0.00041263001248158037,0.00041263001248158037,0
56,740.0,用户6068122192,Mon Mar 18 15:49:08 +0800 2019,0.21621621621621623,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.10810810810810811,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0019877465910987293,0.0003732546376618725,0.0003732546376618725,0.0003732546376618725,0
57,740.0,用户6068122192,Sat Mar 16 16:51:03 +0800 2019,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,798.8165680473372,11.15702479338843,0,0,0
58,740.0,用户6068122192,Sat Mar 16 16:51:02 +0800 2019,0.25,0.011363636363636364,0.0,0.07954545454545454,0.045454545454545456,0.06818181818181818,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.009044756469932047,1.86875133676282e-05,0,0,0
59,740.0,用户6068122192,Sat Mar 09 19:00:31 +0800 2019,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2351.020408163265,146.93877551020407,0,0,587.7551020408163
60,740.0,用户6068122192,Sat Mar 09 19:00:28 +0800 2019,0.2857142857142857,0.07142857142857142,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,3526.530612244898,6.122448979591836,0,0,881.6326530612245
61,740.0,用户6068122192,Sat Mar 09 19:00:26 +0800 2019,0.0,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.006735500782144437,0.0033794439688189966,0,0,0
62,740.0,用户6068122192,Thu Mar 07 17:41:22 +0800 2019,0.11764705882352941,0.0,0.0,0.058823529411764705,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,95.05746299409344,0,0,0,0
63,740.0,用户6068122192,Thu Mar 07 17:41:17 +0800 2019,0.043478260869565216,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029404677817001347,0,0.0006894215873770067,0,0
64,740.0,用户6068122192,Mon Mar 04 14:22:43 +0800 2019,0.13953488372093023,0.0,0.046511627906976744,0.011627906976744186,0.06976744186046512,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0037545777216931695,0.0001246447537957963,0.0012468520098469704,0,0
65,740.0,用户6068122192,Sat Mar 02 20:44:16 +0800 2019,0.058823529411764705,0.014705882352941176,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.03130813482137731,0.0002684167937360881,0.0031028981355891785,0,0
66,740.0,用户6068122192,Fri Mar 01 05:16:30 +0800 2019,0.2857142857142857,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.022224297359824716,0.0005594087422533542,0.002237634969013417,0,0
67,740.0,用户6068122192,Tue Feb 26 22:33:09 +0800 2019,0.06060606060606061,0.0,0.0,0.07575757575757576,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,335.7619834710744,6.912,0,0,0
68,740.0,用户6068122192,Tue Feb 26 22:33:04 +0800 2019,0.2,0.02,0.0,0.06,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.019035449117627622,0.0001903544911762762,0,0,0
69,740.0,用户6068122192,Sun Feb 24 20:07:08 +0800 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.24260355029594,127.81065088757398,2044.9704142011838,0,0
70,740.0,用户6068122192,Sun Feb 24 20:07:07 +0800 2019,0.07692307692307693,0.038461538461538464,0.15384615384615385,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009020465702254244,0.00028286833636626267,0.0029608190917229924,0,0
71,740.0,用户6068122192,Fri Feb 22 02:26:14 +0800 2019,0.23404255319148937,0.010638297872340425,0.06382978723404255,0.0425531914893617,0.0,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.0,0.0,0.0,1.597577042114882e-05,0.003594548344758501,0.0002556123267383822,0.0028808552539035027,0.0064819243212828805
72,740.0,用户6068122192,Tue Feb 19 21:07:11 +0800 2019,0.24,0.1,0.04,0.14,0.12,0.12,0.0,0.0,0.04,0.08,0.12,0.02798884189687753,0,0.0007774678304688203,0.0031098713218752814,0.006997210474219383
73,740.0,用户6068122192,Sun Feb 17 19:43:43 +0800 2019,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036899813241761566,0.004337610699439726,0.0007530574130971745,0,0
74,740.0,用户6068122192,Fri Feb 15 12:23:55 +0800 2019,0.2916666666666667,0.0,0.041666666666666664,0.0625,0.08333333333333333,0.0,0.16666666666666666,0.125,0.0,0.0,0.0,0.014353133001871646,0,0.0005741253200748659,0,0
75,740.0,用户6068122192,Tue Feb 12 11:49:28 +0800 2019,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,800.0,0,0,0,0
76,740.0,用户6068122192,Tue Feb 12 11:49:01 +0800 2019,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0005604340089181526,0,0,0,0
77,740.0,用户6068122192,Sun Feb 10 08:53:48 +0800 2019,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,89.33140772614895,1.955636034404708,0,0,0
78,740.0,用户6068122192,Sun Feb 10 08:53:43 +0800 2019,0.10638297872340426,0.010638297872340425,0.0,0.031914893617021274,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.009984107525596754,0.006330800690956239,0,0.030253626233255455,0.030253626233255455
79,740.0,用户6068122192,Fri Feb 08 07:18:52 +0800 2019,0.25,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.25,266.6666666666667,337.5,16.666666666666668,1350.0,1350.0
80,740.0,用户6068122192,Fri Feb 08 07:18:48 +0800 2019,0.1388888888888889,0.0,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,931.2925170068024,0,82.31292517006803,0,0
81,740.0,用户6068122192,Fri Feb 08 07:18:46 +0800 2019,0.2857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.004977257847220117,0.0014431102633951827,0.002127851357761264,0.0014431102633951827,0
82,740.0,用户6068122192,Tue Feb 05 21:46:01 +0800 2019,0.17647058823529413,0.058823529411764705,0.0,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.0,0.0005297339294221434,0.0006918973772044319,0.001757446365340554,0.0006918973772044319,0
83,740.0,用户6068122192,Thu Jan 31 21:44:31 +0800 2019,0.125,0.0,0.09375,0.046875,0.03125,0.09375,0.0,0.03125,0.03125,0.0,0.0,0.0010439430424676024,0,0.0031970755675570332,0,0
84,740.0,用户6068122192,Wed Jan 30 05:49:45 +0800 2019,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0,800.0,0,0
85,740.0,用户6068122192,Wed Jan 30 05:49:42 +0800 2019,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03175051153601919,0.007937627884004797,0,0,0
86,740.0,用户6068122192,Mon Jan 28 06:35:06 +0800 2019,0.25,0.125,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.011557210019918225,0.005034320684676379,0,0,0
87,740.0,用户6068122192,Fri Jan 25 19:19:53 +0800 2019,0.08108108108108109,0.013513513513513514,0.0,0.02702702702702703,0.05405405405405406,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.0,227.94527020512814,2.629656683710738,0,0,0
88,740.0,用户6068122192,Fri Jan 25 19:19:47 +0800 2019,0.20689655172413793,0.0,0.0,0.017241379310344827,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.0015379283538955431,0,0,0,0
89,740.0,用户6068122192,Thu Jan 10 14:46:28 +0800 2019,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,174.70383504237424,4.152249134948097,16.60899653979239,16.60899653979239,0
90,740.0,用户6068122192,Thu Jan 10 14:46:26 +0800 2019,0.11764705882352941,0.00980392156862745,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0,0.0,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.0,0.005945645855243136,4.128920732807734e-05,0.00016515682931230935,0.00016515682931230935,0
91,740.0,用户6068122192,Tue Jan 08 06:54:16 +0800 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333332,0,0,0,0
92,740.0,用户6068122192,Tue Jan 08 06:54:11 +0800 2019,0.027777777777777776,0.0,0.0,0.013888888888888888,0.19444444444444445,0.0,0.0,0.027777777777777776,0.19444444444444445,0.0,0.0,0.0003986477867074882,0,0,0,0
93,740.0,用户6068122192,Sun Jan 06 08:26:59 +0800 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010682740234148605,0,0,0,0
94,740.0,用户6068122192,Thu Jan 03 22:56:11 +0800 2019,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,2211.84,0,0,0,0
95,740.0,用户6068122192,Thu Jan 03 22:56:10 +0800 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996652242997193,0.00012491630607492981,0,0,0.0004996652242997193
96,740.0,用户6068122192,Wed Jan 02 02:49:46 +0800 2019,0.030303030303030304,0.015151515151515152,0.0,0.07575757575757576,0.06060606060606061,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.016021134171517393,0.00012771950072957105,0.0055634614517801155,0,0.0005108780029182842
97,740.0,用户6068122192,Mon Dec 31 07:41:27 +0800 2018,0.2,0.0,0.1,0.05,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0,0,864.0000000000002,0,0
98,740.0,用户6068122192,Mon Dec 31 07:41:26 +0800 2018,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.3333333333335,8.333333333333334,901.3333333333335,0,0
99,740.0,用户6068122192,Mon Dec 31 07:41:24 +0800 2018,0.1111111111111111,0.013888888888888888,0.05555555555555555,0.013888888888888888,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.0,0.00013785369937443037,3.365568832383556e-06,5.3849101318136897e-05,0,0
100,740.0,用户6068122192,Sat Dec 29 19:54:17 +0800 2018,0.0967741935483871,0.016129032258064516,0.06451612903225806,0.016129032258064516,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,27.75170421966914,0.7708806727685872,12.334090764297395,0,0
101,740.0,用户6068122192,Sat Dec 29 19:54:15 +0800 2018,0.07142857142857142,0.011904761904761904,0.047619047619047616,0.05952380952380952,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0029780057729193385,8.272238258109273e-05,0.0013235581212974836,0,0
102,740.0,用户6068122192,Fri Dec 28 02:47:11 +0800 2018,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.0,0.0,793.4693877551019,2.4489795918367343,0,9.795918367346937,0
103,740.0,用户6068122192,Fri Dec 28 02:47:06 +0800 2018,0.21428571428571427,0.011904761904761904,0.0,0.011904761904761904,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.09523809523809523,0.0,0.023809523809523808,0.0,991.8367346938775,3.061224489795918,0,12.244897959183673,0
104,740.0,用户6068122192,Fri Dec 28 02:47:02 +0800 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004090955579040671,0,0,0,0
105,740.0,用户6068122192,Wed Dec 26 10:02:37 +0800 2018,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,368.2249817384954,23.666910153396643,94.66764061358657,10.518626734842952,10.518626734842952
106,740.0,用户6068122192,Wed Dec 26 10:02:31 +0800 2018,0.24324324324324326,0.04054054054054054,0.08108108108108109,0.0945945945945946,0.02702702702702703,0.0,0.02702702702702703,0.08108108108108109,0.0,0.02702702702702703,0.02702702702702703,0.019116675324115238,0.0009356975548259083,0.002124075036012804,0.00041586557992262594,0.00041586557992262594
107,740.0,用户6068122192,Mon Dec 24 15:53:11 +0800 2018,0.06,0.0,0.02,0.03,0.0,0.02,0.06,0.02,0.0,0.0,0.0,34.559999999999995,0,3.84,0,0
108,740.0,用户6068122192,Mon Dec 24 15:53:02 +0800 2018,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0015180615590829557,9.487884744268473e-05,0.0015180615590829557,0,0
109,740.0,用户6068122192,Sat Dec 22 02:07:39 +0800 2018,0.0625,0.015625,0.0625,0.015625,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.0003355253851760413,0.00012368218917841313,0.00197891502685461,0,0
110,740.0,用户6068122192,Thu Dec 20 02:45:11 +0800 2018,0.08823529411764706,0.0,0.0,0.04411764705882353,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,29.1955017301038,84.375,337.5,0,0
111,740.0,用户6068122192,Thu Dec 20 02:45:07 +0800 2018,0.125,0.0625,0.125,0.1875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0034286590724009716,0.0014658024732601786,0.008946974265851056,0.000324606776085299,0
